-log10pvalue	-log10qvalue	rank	basepairs
190.48	185.68	41782	6
190.46	185.66	41788	3
190.39	185.59	41791	52
190.37	185.57	41843	60
190.33	185.54	41903	72
190.31	185.52	41975	201
190.29	185.50	42176	1
190.26	185.47	42177	50
190.25	185.46	42227	21
190.24	185.45	42248	1
190.23	185.44	42249	95
190.20	185.41	42344	18
190.17	185.38	42362	4
190.16	185.37	42366	14
190.15	185.36	42380	2
190.14	185.35	42382	4
190.10	185.31	42386	26
190.09	185.30	42412	50
190.06	185.27	42462	45
189.91	185.12	42507	56
189.90	185.11	42563	87
189.89	185.10	42650	1
189.83	185.04	42651	2
189.78	184.99	42653	1
189.75	184.96	42654	49
189.73	184.94	42703	91
189.65	184.86	42794	46
189.63	184.84	42840	73
189.59	184.81	42913	2
189.57	184.79	42915	18
189.55	184.77	42933	433
189.50	184.72	43366	27
189.49	184.71	43393	5
189.48	184.70	43398	10
189.46	184.68	43408	1
189.43	184.65	43409	73
189.42	184.64	43482	1
189.41	184.63	43483	2
189.38	184.60	43485	2
189.30	184.52	43487	1585
189.25	184.49	45072	53
189.21	184.45	45125	52
189.17	184.41	45177	1
189.13	184.37	45178	10
189.12	184.36	45188	3
189.11	184.35	45191	1
189.08	184.32	45192	402
189.07	184.31	45594	47
189.01	184.25	45641	19
189.00	184.24	45660	577
188.98	184.23	46237	7
188.97	184.22	46244	78
188.95	184.20	46322	20
188.93	184.18	46342	240
188.91	184.16	46582	17
188.82	184.07	46599	1
188.80	184.05	46600	106
188.79	184.04	46706	1
188.78	184.03	46707	1
188.77	184.02	46708	630
188.73	183.99	47338	42
188.69	183.95	47380	2
188.66	183.92	47382	18
188.63	183.89	47400	14
188.62	183.88	47414	248
188.61	183.87	47662	55
188.58	183.84	47717	1
188.57	183.83	47718	126
188.56	183.82	47844	1
188.53	183.79	47845	76
188.49	183.75	47921	71
188.43	183.69	47992	8
188.41	183.67	48000	2
188.40	183.66	48002	12
188.38	183.64	48014	1
188.37	183.63	48015	8
188.35	183.61	48023	19
188.34	183.60	48042	2
188.33	183.59	48044	19
188.30	183.56	48063	55
188.25	183.52	48118	4
188.23	183.50	48122	2
188.20	183.47	48124	1
188.13	183.40	48125	3
188.12	183.39	48128	94
188.10	183.37	48222	54
188.09	183.36	48276	99
187.98	183.25	48375	78
187.97	183.24	48453	11
187.96	183.23	48464	4
187.92	183.19	48468	1
187.91	183.18	48469	9
187.87	183.14	48478	112
187.86	183.13	48590	1
187.85	183.12	48591	50
187.83	183.10	48641	1
187.82	183.09	48642	5
187.80	183.07	48647	448
187.77	183.04	49095	11
187.76	183.03	49106	54
187.74	183.01	49160	2
187.68	182.95	49162	1
187.64	182.91	49163	79
187.59	182.87	49242	6
187.50	182.78	49248	3
187.48	182.76	49251	1983
187.47	182.76	51234	95
187.46	182.75	51329	3
187.45	182.74	51332	20
187.41	182.70	51352	71
187.38	182.67	51423	441
187.36	182.66	51864	1
187.35	182.65	51865	18
187.29	182.59	51883	1
187.27	182.57	51884	2
187.26	182.56	51886	13
187.21	182.51	51899	330
187.20	182.50	52229	621
187.18	182.49	52850	5
187.17	182.48	52855	122
187.15	182.46	52977	2
187.11	182.42	52979	6
187.09	182.40	52985	59
187.07	182.38	53044	26
187.06	182.37	53070	7
187.04	182.35	53077	13
187.01	182.32	53090	4
186.99	182.30	53094	731
186.98	182.29	53825	111
186.93	182.24	53936	267
186.92	182.24	54203	2
186.90	182.22	54205	102
186.84	182.16	54307	54
186.82	182.14	54361	1
186.73	182.05	54362	71
186.72	182.04	54433	62
186.65	181.97	54495	17
186.61	181.93	54512	32
186.60	181.92	54544	36
186.54	181.86	54580	1
186.51	181.83	54581	108
186.47	181.79	54689	89
186.45	181.77	54778	1
186.44	181.76	54779	1
186.42	181.74	54780	4
186.37	181.69	54784	17
186.34	181.66	54801	76
186.33	181.65	54877	1
186.32	181.64	54878	1
186.31	181.63	54879	5
186.29	181.61	54884	69
186.26	181.58	54953	8
186.21	181.53	54961	65
186.18	181.50	55026	6
186.17	181.49	55032	3
186.11	181.43	55035	129
186.06	181.38	55164	1
186.05	181.37	55165	618
186.02	181.35	55783	52
185.93	181.26	55835	1
185.90	181.23	55836	7
185.89	181.22	55843	2
185.85	181.18	55845	89
185.83	181.16	55934	23
185.79	181.12	55957	1
185.78	181.11	55958	2
185.76	181.09	55960	2
185.70	181.03	55962	113
185.68	181.01	56075	525
185.66	181.00	56600	2379
185.60	180.95	58979	112
185.59	180.94	59091	4
185.58	180.93	59095	26
185.56	180.91	59121	3
185.54	180.89	59124	1
185.50	180.85	59125	35
185.49	180.85	59160	409
185.46	180.82	59569	35
185.45	180.81	59604	72
185.44	180.80	59676	4
185.43	180.79	59680	1
185.42	180.78	59681	2
185.41	180.77	59683	803
185.38	180.74	60486	117
185.33	180.70	60603	5
185.24	180.61	60608	511
185.20	180.57	61119	834
185.19	180.57	61953	1
185.18	180.56	61954	3
185.17	180.55	61957	113
185.12	180.50	62070	1
185.09	180.47	62071	2
185.07	180.45	62073	45
184.97	180.35	62118	78
184.94	180.32	62196	1
184.93	180.31	62197	6
184.92	180.30	62203	60
184.90	180.28	62263	17
184.89	180.27	62280	8
184.88	180.26	62288	2
184.87	180.25	62290	59
184.84	180.22	62349	147
184.78	180.16	62496	13
184.75	180.13	62509	4
184.72	180.10	62513	96
184.71	180.09	62609	6
184.70	180.08	62615	14
184.66	180.04	62629	2
184.64	180.02	62631	4
184.60	179.98	62635	2
184.59	179.97	62637	2
184.56	179.94	62639	128
184.55	179.93	62767	2
184.51	179.89	62769	2
184.48	179.86	62771	78
184.44	179.82	62849	65
184.40	179.78	62914	1
184.39	179.77	62915	5
184.36	179.74	62920	110
184.33	179.71	63030	3
184.31	179.69	63033	560
184.30	179.69	63593	2
184.29	179.68	63595	50
184.25	179.64	63645	88
184.22	179.61	63733	26
184.09	179.48	63759	5
184.07	179.46	63764	100
184.06	179.45	63864	5
184.05	179.44	63869	4
184.01	179.40	63873	1
183.98	179.37	63874	600
183.95	179.34	64474	2
183.93	179.32	64476	135
183.92	179.31	64611	27
183.91	179.30	64638	24
183.89	179.28	64662	10
183.88	179.27	64672	1
183.86	179.25	64673	1
183.85	179.24	64674	2400
183.83	179.24	67074	2
183.82	179.23	67076	43
183.81	179.22	67119	89
183.80	179.21	67208	66
183.78	179.19	67274	387
183.76	179.17	67661	1
183.75	179.16	67662	48
183.73	179.14	67710	6
183.72	179.13	67716	30
183.71	179.12	67746	7
183.62	179.03	67753	952
183.60	179.02	68705	3
183.59	179.01	68708	167
183.58	179.00	68875	150
183.56	178.98	69025	450
183.55	178.97	69475	2
183.53	178.95	69477	3
183.51	178.93	69480	5
183.43	178.85	69485	1195
183.40	178.83	70680	2
183.38	178.81	70682	1
183.36	178.79	70683	86
183.33	178.76	70769	1
183.30	178.73	70770	74
183.27	178.70	70844	1
183.23	178.66	70845	1
183.22	178.65	70846	154
183.21	178.64	71000	65
183.19	178.62	71065	25
183.17	178.60	71090	12
183.16	178.59	71102	20
183.15	178.59	71122	11
183.14	178.58	71133	11
183.13	178.57	71144	149
183.01	178.45	71293	12
183.00	178.44	71305	1
182.97	178.41	71306	1
182.96	178.40	71307	3
182.94	178.38	71310	129
182.86	178.30	71439	2
182.79	178.23	71441	130
182.73	178.17	71571	5
182.71	178.15	71576	1
182.68	178.12	71577	179
182.67	178.11	71756	1
182.66	178.10	71757	1
182.64	178.08	71758	6
182.62	178.06	71764	8
182.61	178.05	71772	77
182.60	178.04	71849	114
182.57	178.01	71963	9
182.56	178.00	71972	579
182.55	177.99	72551	31
182.48	177.92	72582	1
182.46	177.90	72583	115
182.38	177.82	72698	1
182.36	177.80	72699	24
182.33	177.77	72723	8
182.32	177.76	72731	13
182.29	177.73	72744	702
182.26	177.71	73446	3
182.25	177.70	73449	2
182.18	177.63	73451	117
182.17	177.62	73568	1
182.16	177.61	73569	144
182.15	177.60	73713	3
182.13	177.58	73716	1
182.12	177.57	73717	4
182.10	177.55	73721	8
182.07	177.52	73729	420
182.06	177.51	74149	75
182.04	177.49	74224	2833
182.02	177.49	77057	4
182.01	177.48	77061	105
182.00	177.47	77166	110
181.98	177.45	77276	55
181.97	177.44	77331	3
181.93	177.40	77334	165
181.89	177.36	77499	2
181.88	177.35	77501	510
181.83	177.31	78011	1000
181.82	177.30	79011	1
181.80	177.28	79012	155
181.77	177.25	79167	5
181.68	177.16	79172	1
181.65	177.13	79173	1240
181.62	177.11	80413	1
181.60	177.09	80414	220
181.55	177.04	80634	119
181.54	177.03	80753	77
181.53	177.02	80830	2
181.49	176.98	80832	1
181.46	176.95	80833	113
181.41	176.90	80946	41
181.40	176.89	80987	99
181.33	176.82	81086	68
181.24	176.73	81154	3
181.20	176.69	81157	1
181.16	176.65	81158	144
181.14	176.63	81302	1
181.10	176.59	81303	2
181.09	176.58	81305	1
181.05	176.54	81306	3
181.03	176.52	81309	1
181.02	176.51	81310	117
181.00	176.49	81427	65
180.99	176.48	81492	3
180.98	176.47	81495	1
180.94	176.43	81496	1
180.92	176.41	81497	81
180.91	176.40	81578	10
180.90	176.39	81588	2
180.88	176.37	81590	161
180.86	176.36	81751	112
180.85	176.35	81863	3
180.83	176.33	81866	1
180.82	176.32	81867	691
180.81	176.31	82558	4
180.80	176.30	82562	43
180.78	176.28	82605	2
180.77	176.27	82607	1
180.76	176.26	82608	1
180.75	176.25	82609	20
180.73	176.23	82629	1
180.71	176.21	82630	1
180.67	176.17	82631	113
180.60	176.10	82744	894
180.57	176.08	83638	3
180.55	176.06	83641	154
180.52	176.03	83795	1
180.51	176.02	83796	107
180.46	175.97	83903	5
180.39	175.90	83908	173
180.36	175.87	84081	453
180.32	175.83	84534	1
180.31	175.82	84535	102
180.30	175.81	84637	26
180.29	175.80	84663	3
180.27	175.78	84666	261
180.26	175.77	84927	119
180.25	175.76	85046	3
180.24	175.75	85049	79
180.23	175.74	85128	2969
180.21	175.74	88097	147
180.20	175.73	88244	517
180.16	175.69	88761	1
180.11	175.64	88762	1
180.05	175.58	88763	1107
180.02	175.56	89870	211
180.01	175.55	90081	24
179.98	175.52	90105	314
179.94	175.48	90419	2
179.89	175.43	90421	1
179.88	175.42	90422	1256
179.86	175.41	91678	7
179.84	175.39	91685	4
179.82	175.37	91689	2
179.80	175.35	91691	3
179.77	175.32	91694	171
179.76	175.31	91865	1
179.75	175.30	91866	138
179.71	175.26	92004	92
179.70	175.25	92096	4
179.69	175.24	92100	18
179.67	175.22	92118	125
179.64	175.19	92243	1
179.61	175.16	92244	1
179.56	175.11	92245	2
179.54	175.09	92247	133
179.48	175.03	92380	1
179.44	174.99	92381	1
179.40	174.95	92382	58
179.38	174.93	92440	174
179.37	174.92	92614	7
179.33	174.88	92621	2
179.28	174.83	92623	1
179.25	174.80	92624	129
179.24	174.79	92753	49
179.20	174.75	92802	5
179.19	174.74	92807	31
179.16	174.71	92838	114
179.14	174.69	92952	8
179.11	174.66	92960	103
179.10	174.65	93063	41
179.09	174.64	93104	829
179.08	174.64	93933	220
179.02	174.58	94153	2
179.01	174.57	94155	1
178.93	174.49	94156	108
178.91	174.47	94264	855
178.90	174.46	95119	2
178.89	174.45	95121	105
178.88	174.44	95226	1
178.87	174.43	95227	4
178.84	174.40	95231	2
178.80	174.36	95233	3
178.77	174.33	95236	6
178.76	174.32	95242	9
178.74	174.30	95251	146
178.66	174.22	95397	488
178.64	174.20	95885	1
178.63	174.19	95886	483
178.62	174.19	96369	2
178.61	174.18	96371	1
178.58	174.15	96372	27
178.56	174.13	96399	103
178.53	174.10	96502	36
178.52	174.09	96538	731
178.51	174.08	97269	105
178.50	174.07	97374	4
178.49	174.06	97378	1
178.45	174.02	97379	4
178.43	174.00	97383	3342
178.42	174.00	100725	2
178.41	174.00	100727	137
178.37	173.96	100864	327
178.35	173.94	101191	1
178.29	173.88	101192	1
178.27	173.86	101193	1293
178.24	173.83	102486	227
178.20	173.79	102713	2
178.13	173.72	102715	2
178.12	173.71	102717	1
178.11	173.70	102718	1201
178.07	173.67	103919	8
178.04	173.64	103927	30
178.03	173.63	103957	36
178.02	173.62	103993	198
177.99	173.59	104191	1
177.98	173.58	104192	13
177.96	173.56	104205	121
177.95	173.55	104326	170
177.94	173.54	104496	136
177.81	173.41	104632	2
177.80	173.40	104634	72
177.76	173.36	104706	105
177.72	173.32	104811	10
177.69	173.29	104821	46
177.65	173.25	104867	1
177.63	173.23	104868	18
177.60	173.20	104886	201
177.50	173.10	105087	13
177.49	173.09	105100	116
177.42	173.03	105216	10
177.41	173.02	105226	103
177.39	173.00	105329	3
177.38	172.99	105332	48
177.37	172.98	105380	137
177.36	172.97	105517	934
177.31	172.92	106451	5
177.30	172.91	106456	119
177.29	172.90	106575	2
177.28	172.89	106577	227
177.24	172.85	106804	4
177.23	172.84	106808	939
177.20	172.82	107747	5
177.13	172.75	107752	2
177.11	172.73	107754	128
177.08	172.70	107882	4
177.07	172.69	107886	12
177.06	172.68	107898	2
177.01	172.63	107900	3
176.99	172.61	107903	1
176.98	172.60	107904	316
176.97	172.59	108220	123
176.96	172.58	108343	513
176.95	172.57	108856	1
176.89	172.51	108857	6
176.88	172.50	108863	57
176.87	172.49	108920	225
176.86	172.48	109145	1
176.85	172.47	109146	635
176.83	172.45	109781	2
176.82	172.44	109783	29
176.81	172.43	109812	116
176.78	172.40	109928	176
176.76	172.38	110104	342
176.74	172.37	110446	4
176.71	172.34	110450	16
176.69	172.32	110466	11
176.65	172.28	110477	1
176.63	172.26	110478	3620
176.62	172.26	114098	169
176.53	172.17	114267	38
176.52	172.16	114305	2
176.49	172.13	114307	1425
176.46	172.11	115732	273
176.43	172.08	116005	2
176.35	172.00	116007	1391
176.33	171.98	117398	37
176.30	171.95	117435	1
176.29	171.94	117436	1
176.26	171.91	117437	280
176.22	171.87	117717	170
176.20	171.85	117887	160
176.16	171.82	118047	243
176.15	171.81	118290	1
176.14	171.80	118291	63
176.13	171.79	118354	1
176.12	171.78	118355	3
176.09	171.75	118358	3
176.07	171.73	118361	12
176.06	171.72	118373	2
176.03	171.69	118375	5
175.97	171.63	118380	148
175.86	171.52	118528	5
175.85	171.51	118533	2
175.84	171.50	118535	1
175.83	171.49	118536	205
175.80	171.46	118741	14
175.79	171.45	118755	10
175.76	171.42	118765	1
175.75	171.41	118766	1
175.73	171.39	118767	178
175.71	171.37	118945	14
175.68	171.34	118959	128
175.66	171.32	119087	164
175.63	171.29	119251	1126
175.62	171.28	120377	1
175.60	171.26	120378	1
175.55	171.21	120379	1113
175.52	171.19	121492	5
175.49	171.16	121497	212
175.44	171.11	121709	1
175.42	171.09	121710	14
175.41	171.08	121724	6
175.38	171.05	121730	12
175.37	171.04	121742	1
175.36	171.03	121743	1
175.34	171.01	121744	306
175.33	171.00	122050	165
175.27	170.94	122215	35
175.26	170.93	122250	573
175.20	170.87	122823	136
175.18	170.85	122959	716
175.17	170.85	123675	28
175.15	170.83	123703	351
175.12	170.80	124054	250
175.11	170.79	124304	1
175.10	170.78	124305	38
175.07	170.75	124343	170
175.06	170.74	124513	45
175.05	170.73	124558	134
175.02	170.70	124692	36
175.01	170.69	124728	1
174.95	170.63	124729	1
174.92	170.60	124730	5
174.89	170.57	124735	3
174.86	170.54	124738	7
174.84	170.52	124745	4307
174.75	170.44	129052	5
174.74	170.43	129057	4
174.72	170.41	129061	1547
174.70	170.40	130608	1
174.69	170.39	130609	282
174.65	170.35	130891	1
174.64	170.34	130892	1
174.63	170.33	130893	27
174.60	170.30	130920	96
174.59	170.29	131016	86
174.58	170.28	131102	1536
174.55	170.26	132638	45
174.51	170.22	132683	253
174.50	170.21	132936	102
174.48	170.19	133038	97
174.47	170.18	133135	81
174.45	170.16	133216	3
174.44	170.15	133219	2
174.43	170.14	133221	1
174.42	170.13	133222	3
174.41	170.12	133225	1
174.38	170.09	133226	5
174.37	170.08	133231	235
174.35	170.06	133466	9
174.23	169.94	133475	1
174.20	169.91	133476	20
174.19	169.90	133496	159
174.14	169.85	133655	1
174.10	169.81	133656	11
174.09	169.80	133667	3
174.07	169.78	133670	147
174.06	169.77	133817	176
174.02	169.73	133993	4
174.01	169.72	133997	30
173.98	169.69	134027	5
173.97	169.68	134032	221
173.94	169.65	134253	80
173.91	169.62	134333	114
173.90	169.61	134447	1164
173.89	169.61	135611	131
173.87	169.59	135742	1220
173.86	169.58	136962	5
173.84	169.56	136967	6
173.81	169.53	136973	2
173.80	169.52	136975	1
173.73	169.45	136976	1
173.71	169.43	136977	222
173.70	169.42	137199	331
173.69	169.41	137530	8
173.63	169.35	137538	2
173.57	169.29	137540	641
173.55	169.27	138181	130
173.54	169.26	138311	440
173.53	169.26	138751	69
173.52	169.25	138820	640
173.47	169.20	139460	20
173.44	169.17	139480	163
173.40	169.13	139643	1
173.39	169.12	139644	58
173.38	169.11	139702	4
173.36	169.09	139706	304
173.34	169.07	140010	39
173.32	169.05	140049	324
173.31	169.04	140373	1
173.30	169.03	140374	1
173.25	168.98	140375	2
173.23	168.96	140377	5
173.22	168.95	140382	2
173.18	168.91	140384	10
173.16	168.89	140394	4
173.11	168.84	140398	1
173.10	168.83	140399	2
173.09	168.82	140401	2
173.08	168.81	140403	1
173.06	168.79	140404	151
173.04	168.77	140555	4596
173.01	168.75	145151	83
172.96	168.71	145234	19
172.95	168.70	145253	1674
172.93	168.68	146927	24
172.92	168.67	146951	346
172.87	168.62	147297	2
172.84	168.59	147299	44
172.82	168.57	147343	1553
172.79	168.55	148896	1
172.78	168.54	148897	105
172.76	168.52	149002	236
172.74	168.50	149238	180
172.71	168.47	149418	15
172.69	168.45	149433	4
172.68	168.44	149437	2
172.67	168.43	149439	13
172.66	168.42	149452	2
172.65	168.41	149454	1
172.62	168.38	149455	12
172.58	168.34	149467	215
172.54	168.30	149682	19
172.52	168.28	149701	11
172.50	168.26	149712	1
172.48	168.24	149713	4
172.45	168.21	149717	147
172.42	168.18	149864	244
172.40	168.16	150108	18
172.36	168.12	150126	1
172.35	168.11	150127	30
172.30	168.06	150157	286
172.23	167.99	150443	105
172.22	167.98	150548	148
172.20	167.96	150696	1463
172.19	167.96	152159	1
172.18	167.95	152160	1296
172.17	167.94	153456	147
172.16	167.93	153603	131
172.13	167.90	153734	34
172.09	167.86	153768	3
172.06	167.83	153771	313
172.03	167.80	154084	52
172.02	167.79	154136	8
172.01	167.78	154144	5
171.94	167.71	154149	466
171.92	167.69	154615	315
171.89	167.66	154930	1
171.88	167.65	154931	735
171.87	167.65	155666	3
171.85	167.63	155669	665
171.82	167.60	156334	1
171.80	167.58	156335	1
171.78	167.56	156336	139
171.77	167.55	156475	30
171.70	167.48	156505	1
171.68	167.46	156506	246
171.67	167.45	156752	1
171.62	167.40	156753	351
171.59	167.37	157104	356
171.58	167.36	157460	3
171.57	167.35	157463	1
171.53	167.31	157464	5
171.52	167.30	157469	1
171.50	167.28	157470	137
171.46	167.24	157607	1
171.42	167.20	157608	109
171.41	167.19	157717	35
171.37	167.15	157752	12
171.36	167.14	157764	10
171.30	167.08	157774	1
171.28	167.06	157775	207
171.27	167.05	157982	11
171.25	167.03	157993	4862
171.24	167.03	162855	24
171.23	167.02	162879	1
171.21	167.00	162880	3
171.18	166.97	162883	1841
171.16	166.96	164724	3
171.15	166.95	164727	319
171.14	166.94	165046	53
171.07	166.87	165099	1854
171.02	166.83	166953	344
171.00	166.81	167297	165
170.96	166.77	167462	11
170.91	166.72	167473	11
170.90	166.71	167484	1
170.88	166.69	167485	12
170.84	166.65	167497	191
170.82	166.63	167688	24
170.79	166.60	167712	234
170.76	166.57	167946	1
170.72	166.53	167947	1
170.71	166.52	167948	15
170.66	166.47	167963	3
170.64	166.45	167966	249
170.62	166.43	168215	37
170.60	166.41	168252	23
170.59	166.40	168275	10
170.56	166.37	168285	20
170.54	166.35	168305	350
170.53	166.34	168655	1777
170.52	166.33	170432	93
170.50	166.31	170525	7
170.47	166.28	170532	169
170.46	166.28	170701	1417
170.43	166.25	172118	302
170.42	166.24	172420	340
170.41	166.23	172760	1
170.38	166.20	172761	1
170.36	166.18	172762	12
170.35	166.17	172774	1
170.34	166.16	172775	501
170.22	166.04	173276	1
170.19	166.01	173277	1502
170.16	165.99	174779	1
170.14	165.97	174780	311
170.12	165.95	175091	3
170.07	165.90	175094	53
170.06	165.89	175147	1
170.03	165.86	175148	26
170.01	165.84	175174	187
170.00	165.83	175361	1
169.97	165.80	175362	112
169.96	165.79	175474	192
169.93	165.76	175666	6
169.92	165.75	175672	245
169.90	165.73	175917	65
169.87	165.70	175982	276
169.86	165.69	176258	187
169.85	165.68	176445	214
169.83	165.66	176659	158
169.73	165.56	176817	17
169.67	165.50	176834	9
169.64	165.47	176843	12
169.55	165.38	176855	2
169.54	165.37	176857	44
169.50	165.33	176901	224
169.47	165.30	177125	5107
169.45	165.29	182232	3
169.44	165.28	182235	74
169.42	165.26	182309	1893
169.40	165.25	184202	4
169.39	165.24	184206	383
169.35	165.20	184589	83
169.33	165.18	184672	34
169.32	165.17	184706	1860
169.30	165.15	186566	107
169.29	165.14	186673	23
169.28	165.13	186696	219
169.27	165.12	186915	189
169.23	165.09	187104	210
169.15	165.01	187314	1
169.11	164.97	187315	1
169.05	164.91	187316	50
169.02	164.88	187366	24
169.01	164.87	187390	241
169.00	164.86	187631	33
168.98	164.84	187664	1
168.93	164.79	187665	1
168.92	164.78	187666	2
168.90	164.76	187668	35
168.89	164.75	187703	5
168.87	164.73	187708	198
168.86	164.72	187906	1954
168.85	164.71	189860	12
168.82	164.68	189872	1
168.81	164.67	189873	103
168.79	164.65	189976	434
168.78	164.64	190410	292
168.76	164.62	190702	2
168.75	164.61	190704	717
168.74	164.61	191421	1641
168.72	164.59	193062	239
168.70	164.57	193301	348
168.69	164.56	193649	2
168.67	164.54	193651	2
168.57	164.44	193653	14
168.56	164.43	193667	1
168.54	164.41	193668	747
168.51	164.38	194415	911
168.49	164.36	195326	1
168.42	164.29	195327	186
168.38	164.25	195513	40
168.37	164.24	195553	331
168.36	164.24	195884	1
168.34	164.22	195885	8
168.32	164.20	195893	62
168.30	164.18	195955	3
168.29	164.17	195958	18
168.27	164.15	195976	158
168.25	164.13	196134	364
168.23	164.11	196498	1
168.19	164.07	196499	80
168.17	164.05	196579	241
168.15	164.03	196820	14
168.14	164.02	196834	137
168.13	164.01	196971	282
168.12	164.00	197253	238
167.99	163.87	197491	9
167.98	163.86	197500	1
167.94	163.82	197501	6
167.87	163.75	197507	2
167.85	163.73	197509	34
167.84	163.72	197543	2
167.83	163.71	197545	2
167.78	163.66	197547	2
167.77	163.65	197549	20
167.76	163.64	197569	1
167.74	163.62	197570	51
167.73	163.61	197621	270
167.69	163.57	197891	5679
167.68	163.57	203570	2
167.66	163.55	203572	2208
167.65	163.55	205780	84
167.63	163.53	205864	626
167.61	163.51	206490	2
167.59	163.49	206492	5
167.58	163.48	206497	131
167.57	163.47	206628	2065
167.56	163.46	208693	65
167.55	163.45	208758	204
167.54	163.44	208962	272
167.49	163.39	209234	4
167.47	163.37	209238	1
167.46	163.36	209239	7
167.45	163.35	209246	13
167.44	163.34	209259	37
167.39	163.29	209296	1
167.38	163.28	209297	16
167.36	163.26	209313	3
167.35	163.25	209316	4
167.34	163.24	209320	27
167.32	163.22	209347	1
167.27	163.17	209348	1
167.23	163.13	209349	283
167.22	163.12	209632	6
167.21	163.11	209638	54
167.19	163.09	209692	2181
167.17	163.08	211873	512
167.16	163.07	212385	3
167.15	163.06	212388	759
167.11	163.02	213147	357
167.10	163.01	213504	1
167.03	162.94	213505	1616
167.02	162.94	215121	296
166.98	162.90	215417	467
166.96	162.88	215884	238
166.95	162.87	216122	1
166.89	162.81	216123	180
166.88	162.80	216303	759
166.82	162.74	217062	1011
166.81	162.73	218073	2
166.77	162.69	218075	83
166.72	162.64	218158	1
166.69	162.61	218159	39
166.68	162.60	218198	3
166.67	162.59	218201	210
166.64	162.56	218411	19
166.59	162.51	218430	311
166.58	162.50	218741	10
166.57	162.49	218751	187
166.56	162.48	218938	1
166.55	162.47	218939	7
166.51	162.43	218946	1
166.49	162.41	218947	221
166.48	162.40	219168	90
166.47	162.39	219258	4
166.45	162.37	219262	1
166.42	162.34	219263	472
166.39	162.31	219735	582
166.35	162.28	220317	2
166.33	162.26	220319	10
166.32	162.25	220329	5
166.29	162.22	220334	4
166.27	162.20	220338	5
166.25	162.18	220343	17
166.22	162.15	220360	3
166.17	162.10	220363	25
166.07	162.00	220388	69
166.06	161.99	220457	2
166.04	161.97	220459	68
166.03	161.96	220527	205
166.02	161.95	220732	2
166.01	161.94	220734	2
166.00	161.93	220736	17
165.99	161.92	220753	25
165.97	161.90	220778	2
165.96	161.89	220780	314
165.95	161.88	221094	1
165.94	161.87	221095	95
165.93	161.86	221190	2
165.91	161.84	221192	6014
165.90	161.84	227206	2450
165.88	161.82	229656	448
165.87	161.82	230104	126
165.83	161.78	230230	23
165.82	161.77	230253	2458
165.81	161.76	232711	345
165.78	161.73	233056	2
165.76	161.71	233058	2
165.75	161.70	233060	1
165.71	161.66	233061	4
165.69	161.64	233065	3
165.65	161.60	233068	16
165.59	161.54	233084	1
165.56	161.51	233085	808
165.54	161.49	233893	553
165.53	161.48	234446	2561
165.52	161.48	237007	68
165.50	161.46	237075	3
165.46	161.42	237078	345
165.43	161.39	237423	10
165.41	161.37	237433	157
165.35	161.31	237590	219
165.34	161.30	237809	276
165.33	161.29	238085	3
165.32	161.28	238088	1862
165.27	161.23	239950	391
165.26	161.22	240341	199
165.24	161.20	240540	408
165.23	161.20	240948	1138
165.16	161.13	242086	1
165.15	161.12	242087	1158
165.13	161.10	243245	1
165.11	161.08	243246	2
165.09	161.06	243248	229
165.07	161.04	243477	1
165.06	161.03	243478	2
165.03	161.00	243480	1
165.02	160.99	243481	12
165.01	160.98	243493	6
165.00	160.97	243499	56
164.95	160.92	243555	1
164.88	160.85	243556	179
164.83	160.80	243735	9
164.82	160.79	243744	466
164.78	160.75	244210	146
164.77	160.74	244356	3
164.76	160.73	244359	4
164.74	160.71	244363	3
164.73	160.70	244366	203
164.71	160.68	244569	144
164.68	160.65	244713	1
164.67	160.64	244714	319
164.66	160.63	245033	281
164.65	160.62	245314	370
164.64	160.61	245684	18
164.61	160.58	245702	3
164.59	160.56	245705	71
164.56	160.53	245776	16
164.53	160.50	245792	6
164.50	160.47	245798	1
164.49	160.46	245799	29
164.48	160.45	245828	3
164.43	160.40	245831	291
164.36	160.33	246122	2
164.35	160.32	246124	58
164.33	160.30	246182	61
164.32	160.29	246243	97
164.31	160.28	246340	6
164.29	160.26	246346	30
164.28	160.25	246376	1
164.26	160.23	246377	13
164.24	160.21	246390	147
164.21	160.18	246537	5
164.20	160.17	246542	383
164.19	160.17	246925	4
164.16	160.14	246929	189
164.15	160.13	247118	2678
164.14	160.12	249796	3
164.13	160.11	249799	6528
164.12	160.11	256327	374
164.10	160.09	256701	229
164.08	160.07	256930	2907
164.06	160.06	259837	19
164.04	160.04	259856	5
164.02	160.02	259861	1
163.98	159.98	259862	940
163.93	159.93	260802	1
163.92	159.92	260803	671
163.91	159.91	261474	6
163.90	159.90	261480	11
163.88	159.88	261491	13
163.87	159.87	261504	2681
163.84	159.84	264185	1
163.83	159.83	264186	353
163.71	159.72	264539	166
163.69	159.70	264705	71
163.68	159.69	264776	404
163.66	159.67	265180	2
163.63	159.64	265182	1
163.62	159.63	265183	1
163.61	159.62	265184	2099
163.59	159.60	267283	1090
163.58	159.59	268373	291
163.56	159.57	268664	1
163.55	159.56	268665	228
163.52	159.53	268893	437
163.51	159.52	269330	599
163.50	159.51	269929	355
163.47	159.48	270284	1116
163.44	159.46	271400	3
163.43	159.45	271403	10
163.37	159.39	271413	8
163.36	159.38	271421	14
163.35	159.37	271435	1
