-log10pvalue	-log10qvalue	rank	basepairs
1517.49	1510.60	338	1
1513.16	1506.27	339	1
1501.60	1494.71	340	1
1496.78	1489.90	341	1
1495.90	1489.02	342	1
1494.48	1487.60	343	1
1492.81	1485.93	344	1
1491.51	1484.63	345	1
1488.63	1481.75	346	1
1486.90	1480.02	347	1
1486.06	1479.18	348	1
1485.70	1478.83	349	1
1482.16	1475.29	350	1
1477.99	1471.12	351	1
1473.41	1466.54	352	1
1467.17	1460.30	353	1
1463.02	1456.15	354	1
1456.60	1449.73	355	1
1453.78	1446.91	356	1
1448.03	1441.17	357	1
1445.65	1438.79	358	1
1433.77	1426.91	359	1
1433.29	1426.43	360	1
1424.88	1418.02	361	1
1421.80	1414.94	362	1
1414.59	1407.73	363	1
1414.23	1407.37	364	1
1414.09	1407.24	365	1
1407.00	1400.15	366	1
1406.07	1399.22	367	1
1402.85	1396.00	368	1
1399.55	1392.70	369	1
1399.11	1392.26	370	1
1395.05	1388.20	371	1
1389.36	1382.51	372	1
1381.49	1374.64	373	1
1380.98	1374.14	374	1
1375.25	1368.41	375	1
1374.06	1367.22	376	1
1370.81	1363.97	377	1
1365.97	1359.13	378	1
1365.55	1358.71	379	1
1361.27	1354.43	380	1
1355.65	1348.81	381	1
1353.89	1347.06	382	1
1353.70	1346.87	383	1
1351.72	1344.89	384	1
1350.56	1343.73	385	1
1344.36	1337.53	386	1
1341.89	1335.06	387	1
1336.10	1329.27	388	1
1335.30	1328.47	389	1
1335.01	1328.18	390	1
1329.13	1322.31	391	1
1326.10	1319.28	392	1
1323.16	1316.34	393	1
1316.62	1309.80	394	1
1291.96	1285.14	395	1
1281.23	1274.41	396	1
1277.84	1271.02	397	1
1260.41	1253.59	398	1
1251.90	1245.08	399	1
1227.51	1220.70	400	1
1219.65	1212.84	401	1
1188.19	1181.38	402	1
1161.94	1155.13	403	1
1150.61	1143.80	404	1
1123.08	1116.27	405	1
1106.33	1099.52	406	1
1105.06	1098.25	407	1
1091.27	1084.46	408	1
1083.01	1076.20	409	1
1082.97	1076.17	410	1
1047.58	1040.78	411	1
1036.39	1029.59	412	1
1020.44	1013.64	413	1
1019.52	1012.72	414	1
1016.97	1010.17	415	1
1015.67	1008.87	416	1
1014.67	1007.87	417	1
1012.65	1005.85	418	1
1010.06	1003.27	419	1
1007.62	1000.83	420	1
1005.46	998.67	421	6
1004.89	998.10	427	1
1000.59	993.80	428	1
997.93	991.15	429	1
984.02	977.24	430	1
981.42	974.64	431	1
972.85	966.07	432	1
947.93	941.15	433	1
947.30	940.52	434	1
946.58	939.80	435	1
944.79	938.01	436	1
941.63	934.85	437	1
931.70	924.92	438	1
929.55	922.78	439	1
925.15	918.38	440	1
918.19	911.42	441	1
908.42	901.65	442	1
903.00	896.23	443	1
898.07	891.30	444	1
893.43	886.66	445	1
890.07	883.30	446	1
874.64	867.87	447	1
874.35	867.58	448	1
867.46	860.70	449	1
860.56	853.80	450	1
858.83	852.07	451	1
854.66	847.90	452	1
834.88	828.12	453	1
833.55	826.79	454	1
822.58	815.82	455	1
813.09	806.33	456	1
805.56	798.80	457	1
805.20	798.44	458	1
781.08	774.32	459	1
769.13	762.38	460	1
762.39	755.64	461	1
761.77	755.02	462	1
760.41	753.66	463	1
759.98	753.23	464	1
756.34	749.59	465	1
756.23	749.48	466	1
754.73	747.98	467	1
753.90	747.15	468	1
751.81	745.06	469	1
751.78	745.04	470	1
749.33	742.59	471	1
748.03	741.29	472	1
747.98	741.24	473	1
747.70	740.96	474	1
746.45	739.71	475	1
743.80	737.06	476	1
743.65	736.91	477	1
742.67	735.93	478	2
741.51	734.77	480	1
740.72	733.99	481	1
739.75	733.02	482	1
738.84	732.11	483	1
738.35	731.62	484	1
738.17	731.44	485	1
737.14	730.41	486	1
736.54	729.81	487	1
734.05	727.32	488	1
731.79	725.06	489	1
730.94	724.21	490	1
726.81	720.08	491	1
726.04	719.32	492	1
721.46	714.74	493	1
717.81	711.09	494	1
716.08	709.36	495	1
711.81	705.09	496	1
709.27	702.55	497	1
697.13	690.41	498	1
697.05	690.33	499	1
691.76	685.04	500	1
684.87	678.15	501	1
680.67	673.95	502	1
674.90	668.18	503	1
673.25	666.54	504	1
664.27	657.56	505	1
664.08	657.37	506	1
662.34	655.63	507	1
659.20	652.49	508	1
656.55	649.84	509	1
655.37	648.66	510	1
655.10	648.39	511	1
654.25	647.54	512	1
653.17	646.46	513	1
652.09	645.38	514	1
651.74	645.03	515	1
650.05	643.35	516	1
647.70	641.00	517	1
647.42	640.72	518	1
645.04	638.34	519	1
642.65	635.95	520	1
638.79	632.09	521	1
638.77	632.07	522	1
637.65	630.95	523	1
636.57	629.87	524	1
636.09	629.39	525	1
635.74	629.04	526	1
635.41	628.71	527	1
634.08	627.39	528	1
633.53	626.84	529	1
632.41	625.72	530	1
631.48	624.79	531	1
629.37	622.68	532	1
628.64	621.95	533	1
626.98	620.29	534	1
622.29	615.60	535	1
621.79	615.10	536	1
621.20	614.51	537	1
621.05	614.36	538	1
619.21	612.52	539	1
615.22	608.54	540	1
614.49	607.81	541	1
612.17	605.49	542	1
609.61	602.93	543	1
608.59	601.91	544	1
608.48	601.80	545	1
607.75	601.07	546	1
605.54	598.86	547	2
605.53	598.85	549	1
605.41	598.73	550	1
604.08	597.40	551	4
602.86	596.19	555	1
602.61	595.94	556	6
601.50	594.83	562	1
601.24	594.57	563	1
601.14	594.47	564	3
601.01	594.35	567	1
599.67	593.01	568	5
598.69	592.03	573	1
598.59	591.93	574	2
598.21	591.55	576	2
598.13	591.48	578	4
597.91	591.26	582	2
597.14	590.49	584	3
596.76	590.11	587	1
596.75	590.10	588	4
596.64	590.00	592	3
596.57	589.93	595	1
596.41	589.77	596	3
596.25	589.61	599	1
595.69	589.05	600	5
595.45	588.81	605	1
595.29	588.66	606	3
595.15	588.52	609	2
595.10	588.47	611	1
594.24	587.61	612	2
593.82	587.19	614	4
593.62	586.99	618	3
592.79	586.17	621	1
592.36	585.74	622	9
591.34	584.72	631	2
591.07	584.45	633	1
590.90	584.29	634	5
590.67	584.06	639	2
590.66	584.05	641	3
589.89	583.28	644	2
589.44	582.83	646	3
589.20	582.60	649	2
588.44	581.84	651	3
587.98	581.38	654	3
587.00	580.40	657	8
586.92	580.33	665	1
586.52	579.93	666	1
586.22	579.63	667	1
585.54	578.95	668	4
585.07	578.48	672	3
584.11	577.52	675	1
583.32	576.73	676	3
583.25	576.66	679	3
582.70	576.12	682	1
582.66	576.08	683	3
581.85	575.27	686	2
581.77	575.19	688	1
581.22	574.64	689	1
580.74	574.16	690	1
580.70	574.12	691	1
580.38	573.80	692	2
580.29	573.71	694	1
579.24	572.67	695	2
578.91	572.34	697	3
578.80	572.23	700	1
577.54	570.97	701	1
575.98	569.41	702	1
575.49	568.92	703	1
574.88	568.31	704	1
574.69	568.12	705	1
574.51	567.94	706	1
574.37	567.80	707	1
573.42	566.85	708	1
572.89	566.32	709	1
572.76	566.19	710	1
571.58	565.01	711	1
571.41	564.85	712	3
570.04	563.48	715	1
569.92	563.36	716	2
568.00	561.44	718	1
566.98	560.42	719	1
566.41	559.85	720	1
565.71	559.15	721	1
565.62	559.06	722	1
565.51	558.95	723	1
564.03	557.47	724	1
562.79	556.23	725	1
562.55	555.99	726	1
561.85	555.29	727	2
561.45	554.90	729	1
561.09	554.54	730	1
560.40	553.85	731	2
559.85	553.30	733	1
558.96	552.41	734	3
558.54	551.99	737	1
558.29	551.74	738	1
558.15	551.60	739	1
556.73	550.18	740	16
556.67	550.13	756	1
555.21	548.67	757	1
554.63	548.09	758	1
553.19	546.65	759	4
552.91	546.38	763	1
551.75	545.22	764	3
550.34	543.81	767	1
550.30	543.77	768	4
549.66	543.13	772	1
549.34	542.81	773	1
549.02	542.49	774	2
548.87	542.34	776	11
547.44	540.92	787	2
546.82	540.30	789	1
546.44	539.92	790	1
546.09	539.57	791	4
545.58	539.06	795	1
545.47	538.95	796	1
545.39	538.87	797	1
544.01	537.50	798	1
542.54	536.03	799	1
542.26	535.75	800	1
541.13	534.62	801	1
539.71	533.20	802	3
539.62	533.11	805	2
538.29	531.78	807	1
538.16	531.65	808	2
538.14	531.63	810	1
536.87	530.36	811	2
536.71	530.20	813	3
536.53	530.02	816	2
535.45	528.95	818	1
535.25	528.75	819	1
534.03	527.53	820	2
533.28	526.78	822	1
532.37	525.87	823	1
532.33	525.83	824	1
531.82	525.32	825	1
531.73	525.23	826	1
531.44	524.94	827	2
530.91	524.41	829	1
530.88	524.38	830	2
530.35	523.85	832	2
529.98	523.48	834	3
529.79	523.30	837	2
529.46	522.97	839	1
529.45	522.96	840	1
528.90	522.41	841	1
528.52	522.03	842	1
528.37	521.88	843	1
527.47	520.98	844	1
527.45	520.96	845	1
527.11	520.62	846	2
527.05	520.56	848	1
526.61	520.12	849	1
525.64	519.15	850	1
525.60	519.11	851	1
524.17	517.68	852	1
524.15	517.66	853	1
523.59	517.10	854	1
523.11	516.63	855	2
521.66	515.18	857	1
520.71	514.23	858	4
519.79	513.31	862	2
519.78	513.30	864	1
519.51	513.03	865	1
519.27	512.79	866	2
518.78	512.30	868	1
518.52	512.04	869	1
518.33	511.85	870	2
518.32	511.84	872	1
517.82	511.34	873	2
517.51	511.04	875	1
517.34	510.87	876	3
516.37	509.90	879	4
515.53	509.06	883	1
515.40	508.93	884	1
514.92	508.45	885	2
513.98	507.51	887	3
513.48	507.01	890	2
512.75	506.28	892	3
512.53	506.06	895	1
512.49	506.03	896	1
511.35	504.89	897	3
511.08	504.62	900	2
510.84	504.38	902	1
510.59	504.13	903	1
510.38	503.92	904	1
510.07	503.61	905	3
509.96	503.50	908	2
509.57	503.11	910	4
508.94	502.48	914	2
508.67	502.21	916	1
508.57	502.12	917	1
508.35	501.90	918	1
508.18	501.73	919	4
508.12	501.67	923	1
507.99	501.54	924	1
507.63	501.18	925	1
506.89	500.44	926	2
506.66	500.21	928	1
506.27	499.82	929	2
506.11	499.66	931	2
506.02	499.57	933	1
505.92	499.47	934	1
505.79	499.34	935	1
505.43	498.98	936	2
505.29	498.85	938	1
505.21	498.77	939	1
504.83	498.39	940	1
504.56	498.12	941	3
504.46	498.02	944	2
503.76	497.32	946	3
503.09	496.65	949	1
502.55	496.11	950	1
502.51	496.07	951	1
502.40	495.96	952	1
502.30	495.86	953	2
501.95	495.51	955	1
501.88	495.44	956	1
501.67	495.23	957	2
501.63	495.19	959	1
500.51	494.08	960	1
499.52	493.09	961	2
498.86	492.43	963	3
498.70	492.27	966	1
498.55	492.12	967	1
498.24	491.81	968	1
497.48	491.05	969	2
497.10	490.67	971	2
496.64	490.21	973	1
496.24	489.81	974	1
496.10	489.67	975	1
495.78	489.35	976	1
495.66	489.23	977	1
493.43	487.00	978	1
492.86	486.43	979	1
492.77	486.34	980	1
492.03	485.60	981	1
491.33	484.91	982	2
490.59	484.17	984	1
489.95	483.53	985	2
489.89	483.47	987	1
489.67	483.25	988	1
488.49	482.07	989	1
488.02	481.60	990	1
487.82	481.40	991	1
487.72	481.30	992	1
487.04	480.62	993	1
487.01	480.59	994	2
486.59	480.17	996	3
486.42	480.00	999	1
485.58	479.16	1000	1
485.15	478.73	1001	1
485.02	478.60	1002	1
484.32	477.90	1003	1
484.14	477.72	1004	2
484.13	477.72	1006	2
483.72	477.31	1008	1
483.56	477.15	1009	1
482.88	476.47	1010	1
482.70	476.29	1011	1
481.45	475.04	1012	1
481.27	474.86	1013	1
481.23	474.82	1014	1
480.55	474.14	1015	1
479.83	473.42	1016	2
479.78	473.37	1018	1
479.43	473.02	1019	2
479.03	472.62	1021	1
478.40	471.99	1022	1
478.09	471.68	1023	1
478.03	471.62	1024	5
476.97	470.57	1029	2
476.64	470.24	1031	1
475.88	469.48	1032	1
475.43	469.03	1033	1
475.27	468.87	1034	1
475.16	468.76	1035	1
474.49	468.09	1036	1
474.10	467.70	1037	1
473.99	467.59	1038	1
473.14	466.74	1039	1
472.67	466.27	1040	1
472.51	466.11	1041	2
472.47	466.07	1043	1
472.22	465.82	1044	1
471.59	465.19	1045	1
471.25	464.85	1046	1
470.14	463.74	1047	1
469.99	463.59	1048	1
469.82	463.42	1049	3
469.75	463.36	1052	1
468.62	462.23	1053	2
468.39	462.00	1055	1
468.37	461.98	1056	2
467.37	460.98	1058	1
467.26	460.87	1059	6
467.25	460.86	1065	1
466.97	460.58	1066	1
465.90	459.51	1067	8
465.89	459.50	1075	1
465.62	459.23	1076	1
465.54	459.16	1077	1
464.58	458.20	1078	1
464.53	458.15	1079	4
464.26	457.88	1083	2
464.25	457.87	1085	5
464.12	457.74	1090	2
463.61	457.23	1092	1
463.17	456.79	1093	3
463.05	456.67	1096	4
462.91	456.53	1100	2
462.87	456.50	1102	1
462.69	456.32	1103	2
462.26	455.89	1105	4
462.02	455.65	1109	1
461.81	455.44	1110	3
461.52	455.15	1113	3
461.16	454.79	1116	3
460.45	454.08	1119	3
460.13	453.76	1122	2
459.97	453.60	1124	3
459.85	453.49	1127	1
459.60	453.24	1128	5
459.57	453.21	1133	1
459.09	452.73	1134	5
458.76	452.40	1139	1
458.58	452.22	1140	1
458.43	452.07	1141	1
458.05	451.69	1142	2
457.73	451.37	1144	4
456.51	450.15	1148	2
456.37	450.01	1150	6
456.05	449.70	1156	1
455.63	449.28	1157	1
455.59	449.24	1158	1
455.53	449.18	1159	2
455.22	448.87	1161	1
455.02	448.67	1162	2
454.96	448.61	1164	1
454.95	448.60	1165	1
454.75	448.40	1166	1
454.69	448.34	1167	1
454.65	448.30	1168	4
454.18	447.83	1172	2
454.17	447.82	1174	3
453.88	447.53	1177	3
453.66	447.31	1180	3
453.40	447.06	1183	1
453.28	446.94	1184	3
453.25	446.91	1187	1
452.84	446.50	1188	1
452.76	446.42	1189	2
452.36	446.02	1191	2
452.31	445.97	1193	2
452.10	445.76	1195	1
452.06	445.72	1196	4
451.92	445.58	1200	4
451.89	445.55	1204	1
451.75	445.41	1205	1
451.74	445.40	1206	1
451.50	445.16	1207	2
451.39	445.06	1209	1
451.38	445.05	1210	1
451.34	445.01	1211	1
450.95	444.62	1212	2
450.84	444.51	1214	7
450.64	444.31	1221	3
450.55	444.22	1224	3
450.36	444.03	1227	1
450.15	443.82	1228	1
450.14	443.81	1229	1
449.95	443.62	1230	2
449.93	443.60	1232	4
449.64	443.32	1236	3
449.60	443.28	1239	4
449.31	442.99	1243	4
449.23	442.91	1247	6
449.19	442.87	1253	1
449.10	442.78	1254	1
448.95	442.63	1255	1
448.51	442.19	1256	1
448.31	441.99	1257	1
448.25	441.93	1258	1
448.02	441.70	1259	1
448.01	441.69	1260	1
447.82	441.50	1261	3
447.81	441.49	1264	2
447.79	441.48	1266	5
447.68	441.37	1271	1
447.64	441.33	1272	1
447.63	441.32	1273	1
447.36	441.05	1274	1
447.28	440.97	1275	1
447.27	440.96	1276	1
447.20	440.89	1277	1
447.14	440.83	1278	1
447.10	440.79	1279	3
447.08	440.77	1282	1
446.92	440.61	1283	1
446.90	440.59	1284	2
446.82	440.51	1286	2
446.81	440.50	1288	1
446.76	440.45	1289	1
446.74	440.43	1290	1
446.62	440.31	1291	1
446.60	440.29	1292	1
446.57	440.26	1293	1
446.53	440.23	1294	1
446.49	440.19	1295	1
446.46	440.16	1296	1
446.44	440.14	1297	1
446.39	440.09	1298	1
446.35	440.05	1299	1
446.34	440.04	1300	1
446.30	440.00	1301	1
446.27	439.97	1302	1
446.14	439.84	1303	1
445.98	439.68	1304	1
445.74	439.44	1305	4
445.69	439.39	1309	3
445.65	439.35	1312	1
445.64	439.34	1313	1
445.58	439.28	1314	1
445.55	439.25	1315	1
445.42	439.12	1316	3
445.41	439.11	1319	1
445.10	438.80	1320	1
444.98	438.68	1321	1
444.75	438.45	1322	4
444.69	438.40	1326	1
444.59	438.30	1327	2
444.38	438.09	1329	1
444.34	438.05	1330	1
444.33	438.04	1331	1
444.28	437.99	1332	2
444.01	437.72	1334	3
443.99	437.70	1337	1
443.90	437.61	1338	1
443.88	437.59	1339	1
443.74	437.45	1340	1
443.65	437.36	1341	2
443.57	437.28	1343	1
443.37	437.08	1344	1
443.24	436.95	1345	1
443.20	436.91	1346	2
442.95	436.66	1348	1
442.86	436.57	1349	1
442.85	436.56	1350	1
442.60	436.31	1351	1
442.49	436.20	1352	1
442.38	436.09	1353	6
442.19	435.91	1359	1
442.06	435.78	1360	1
441.50	435.22	1361	1
441.46	435.18	1362	1
441.26	434.98	1363	1
441.25	434.97	1364	1
441.20	434.92	1365	1
441.18	434.90	1366	2
441.12	434.84	1368	1
441.02	434.74	1369	1
441.00	434.72	1370	1
440.76	434.48	1371	2
440.70	434.42	1373	1
440.69	434.41	1374	1
440.16	433.88	1375	1
439.80	433.52	1376	1
439.67	433.39	1377	1
439.66	433.38	1378	1
439.54	433.26	1379	1
439.32	433.04	1380	1
439.26	432.98	1381	1
439.05	432.77	1382	1
438.81	432.53	1383	1
438.77	432.49	1384	1
438.51	432.23	1385	1
438.31	432.03	1386	2
438.26	431.99	1388	3
438.20	431.93	1391	3
437.95	431.68	1394	1
437.89	431.62	1395	1
437.67	431.40	1396	2
437.66	431.39	1398	2
437.60	431.33	1400	1
437.24	430.97	1401	1
437.23	430.96	1402	1
437.00	430.73	1403	1
436.95	430.68	1404	2
436.86	430.59	1406	2
436.77	430.50	1408	3
436.72	430.45	1411	1
436.13	429.86	1412	2
436.12	429.85	1414	1
435.59	429.32	1415	1
435.31	429.04	1416	2
435.28	429.01	1418	3
434.80	428.54	1421	1
434.60	428.34	1422	3
434.24	427.98	1425	1
434.20	427.94	1426	1
434.17	427.91	1427	1
434.06	427.80	1428	1
434.02	427.76	1429	1
433.83	427.57	1430	1
433.79	427.53	1431	3
433.77	427.51	1434	4
433.34	427.08	1438	1
433.24	426.98	1439	4
433.22	426.96	1443	1
433.07	426.81	1444	2
432.89	426.63	1446	1
432.48	426.22	1447	1
432.33	426.07	1448	1
432.30	426.04	1449	3
432.22	425.97	1452	1
432.07	425.82	1453	1
431.88	425.63	1454	2
431.54	425.29	1456	1
431.40	425.15	1457	1
430.81	424.56	1458	5
430.78	424.53	1463	1
430.61	424.36	1464	1
430.55	424.30	1465	1
430.52	424.27	1466	3
430.18	423.93	1469	1
430.01	423.76	1470	13
429.39	423.14	1483	1
429.32	423.07	1484	3
429.29	423.05	1487	1
429.16	422.92	1488	2
429.14	422.90	1490	1
428.88	422.64	1491	1
428.72	422.48	1492	1
428.61	422.37	1493	2
428.49	422.25	1495	9
