-log10pvalue	-log10qvalue	rank	basepairs
1019.89	1012.76	192	1
1015.11	1007.98	193	1
1012.94	1005.81	194	1
1009.23	1002.10	195	1
1006.55	999.43	196	1
1001.84	994.72	197	1
996.14	989.02	198	1
995.32	988.20	199	1
995.17	988.05	200	1
994.35	987.24	201	1
987.54	980.43	202	1
985.98	978.87	203	1
984.03	976.92	204	1
979.31	972.20	205	1
977.05	969.95	206	1
973.11	966.01	207	1
971.36	964.26	208	1
960.18	953.08	209	1
955.15	948.06	210	1
950.96	943.87	211	1
944.89	937.80	212	1
940.24	933.15	213	1
932.74	925.65	214	1
927.69	920.61	215	1
926.96	919.88	216	1
917.59	910.51	217	1
908.75	901.67	218	1
899.45	892.37	219	1
897.24	890.17	220	1
894.72	887.65	221	1
880.17	873.10	222	1
841.48	834.41	223	1
794.86	787.79	224	1
791.12	784.06	225	1
787.30	780.24	226	1
784.06	777.00	227	1
781.51	774.45	228	1
776.92	769.86	229	1
776.07	769.01	230	1
772.34	765.29	231	1
771.15	764.10	232	1
770.64	763.59	233	2
767.60	760.55	235	1
765.07	758.03	236	1
764.90	757.86	237	1
760.02	752.98	238	1
754.31	747.27	239	1
751.96	744.92	240	1
747.45	740.42	241	1
747.12	740.09	242	1
744.45	737.42	243	1
741.12	734.09	244	1
735.77	728.74	245	1
729.22	722.19	246	1
729.01	721.99	247	1
728.49	721.47	248	1
723.55	716.53	249	1
718.62	711.60	250	1
714.69	707.67	251	1
711.25	704.23	252	1
705.71	698.70	253	1
702.62	695.61	254	1
701.00	693.99	255	1
697.60	690.59	256	6
697.12	690.12	262	1
695.98	688.98	263	1
695.06	688.06	264	1
693.23	686.24	265	1
692.46	685.47	266	1
689.52	682.53	267	1
688.38	681.39	268	1
686.75	679.76	269	1
685.02	678.03	270	1
681.33	674.35	271	1
680.91	673.93	272	1
679.41	672.43	273	1
677.33	670.35	274	1
676.37	669.39	275	1
674.30	667.32	276	1
671.27	664.30	277	1
671.18	664.21	278	1
669.84	662.87	279	1
667.97	661.00	280	1
667.93	660.96	281	1
665.24	658.27	282	1
664.18	657.21	283	1
663.02	656.06	284	1
659.38	652.42	285	1
657.55	650.59	286	1
657.33	650.37	287	1
652.14	645.18	288	1
648.94	641.98	289	1
646.17	639.22	290	1
639.78	632.83	291	1
639.36	632.41	292	1
638.79	631.84	293	1
635.23	628.28	294	1
633.10	626.15	295	1
629.22	622.27	296	1
628.91	621.97	297	1
625.55	618.61	298	1
624.67	617.73	299	1
623.82	616.88	300	1
618.39	611.45	301	1
616.10	609.16	302	1
614.97	608.03	303	1
614.00	607.07	304	1
609.36	602.43	305	1
606.62	599.69	306	1
604.19	597.26	307	1
602.12	595.19	308	1
600.40	593.47	309	1
599.40	592.47	310	1
597.37	590.45	311	1
593.90	586.98	312	1
593.54	586.62	313	1
593.00	586.08	314	3
592.91	585.99	317	1
591.34	584.43	318	4
591.25	584.34	322	1
590.82	583.91	323	1
589.67	582.76	324	2
589.34	582.44	326	2
588.02	581.12	328	5
587.69	580.80	333	1
586.47	579.58	334	1
586.36	579.47	335	4
586.03	579.14	339	2
585.05	578.17	341	1
584.70	577.82	342	1
583.86	576.98	343	1
583.48	576.60	344	1
583.39	576.51	345	2
582.73	575.85	347	2
581.73	574.86	349	5
581.67	574.80	354	1
581.37	574.50	355	1
581.08	574.21	356	4
580.07	573.21	360	4
579.42	572.56	364	5
579.38	572.53	369	1
579.23	572.38	370	1
578.41	571.56	371	6
578.04	571.20	377	1
577.86	571.02	378	1
577.78	570.94	379	1
577.41	570.57	380	1
577.12	570.28	381	1
576.96	570.13	382	1
576.75	569.92	383	7
576.47	569.64	390	1
576.13	569.31	391	2
575.86	569.04	393	1
575.45	568.63	394	5
575.15	568.33	399	1
574.19	567.38	400	1
573.79	566.98	401	4
572.89	566.08	405	1
572.84	566.03	406	1
572.52	565.71	407	2
571.20	564.39	409	7
570.85	564.05	416	2
570.80	564.00	418	1
569.54	562.75	419	2
567.91	561.12	421	3
567.51	560.72	424	1
566.27	559.48	425	1
565.85	559.06	426	1
562.78	555.99	427	1
560.87	554.08	428	1
560.86	554.08	429	1
559.58	552.80	430	1
558.29	551.51	431	1
557.91	551.13	432	2
557.53	550.75	434	2
556.65	549.87	436	4
556.44	549.67	440	3
556.26	549.49	443	2
556.24	549.47	445	3
554.99	548.22	448	1
554.63	547.87	449	3
554.58	547.82	452	5
554.21	547.45	457	3
553.37	546.62	460	1
553.16	546.41	461	1
553.00	546.25	462	1
552.91	546.16	463	9
552.55	545.81	472	1
551.73	544.99	473	3
551.27	544.53	476	1
551.25	544.51	477	1
550.90	544.16	478	1
549.24	542.50	479	5
548.45	541.72	484	2
547.92	541.19	486	1
547.59	540.86	487	1
546.27	539.54	488	1
544.61	537.88	489	3
543.54	536.82	492	2
542.95	536.23	494	3
542.16	535.44	497	1
542.04	535.32	498	1
541.91	535.19	499	1
541.65	534.93	500	3
541.29	534.57	503	1
540.47	533.76	504	1
540.39	533.68	505	1
540.38	533.67	506	1
540.28	533.57	507	1
539.98	533.27	508	2
539.63	532.92	510	3
539.10	532.39	513	1
538.84	532.13	514	1
538.78	532.07	515	1
538.61	531.91	516	2
537.98	531.28	518	4
537.32	530.62	522	1
537.20	530.50	523	1
536.84	530.14	524	1
536.66	529.96	525	3
536.32	529.63	528	1
535.54	528.85	529	1
535.22	528.53	530	1
535.00	528.31	531	5
534.14	527.45	536	1
533.44	526.75	537	3
532.96	526.28	540	1
532.29	525.61	541	1
531.99	525.31	542	1
531.67	524.99	543	1
531.66	524.98	544	2
531.36	524.68	546	2
531.17	524.49	548	2
530.86	524.18	550	1
530.70	524.02	551	1
530.66	523.99	552	1
528.92	522.25	553	2
528.09	521.42	555	1
526.46	519.79	556	1
526.41	519.74	557	1
525.05	518.38	558	1
523.40	516.73	559	1
522.96	516.29	560	1
521.75	515.08	561	2
521.48	514.81	563	1
521.46	514.79	564	1
521.21	514.55	565	1
519.46	512.80	566	1
518.19	511.53	567	4
517.72	511.06	571	1
516.79	510.13	572	3
516.54	509.88	575	1
515.97	509.31	576	3
515.15	508.50	579	1
514.23	507.58	580	1
513.51	506.86	581	1
513.26	506.61	582	1
513.02	506.37	583	1
512.83	506.18	584	1
512.48	505.83	585	1
511.86	505.21	586	2
511.62	504.97	588	1
511.17	504.52	589	1
510.22	503.57	590	1
509.50	502.85	591	2
508.35	501.71	593	2
507.84	501.20	595	3
507.26	500.62	598	2
506.93	500.29	600	2
506.71	500.07	602	2
506.09	499.45	604	1
505.52	498.88	605	2
505.39	498.76	607	1
504.51	497.88	608	1
504.38	497.75	609	2
503.89	497.26	611	1
503.78	497.15	612	1
503.65	497.02	613	1
503.44	496.81	614	1
502.85	496.22	615	1
502.25	495.62	616	1
502.04	495.41	617	1
501.81	495.18	618	1
500.96	494.33	619	1
500.89	494.27	620	1
500.60	493.98	621	4
500.30	493.68	625	1
499.25	492.63	626	1
499.22	492.60	627	1
499.20	492.58	628	1
498.73	492.11	629	3
498.55	491.93	632	4
497.61	491.00	636	1
497.57	490.96	637	3
497.54	490.93	640	3
497.31	490.70	643	3
497.09	490.48	646	1
496.92	490.31	647	6
496.84	490.24	653	1
495.93	489.33	654	1
495.83	489.23	655	3
495.67	489.07	658	4
495.46	488.86	662	1
495.29	488.69	663	1
495.10	488.51	664	1
494.33	487.74	665	2
494.13	487.54	667	1
493.82	487.23	668	1
492.69	486.10	669	2
492.42	485.83	671	4
492.39	485.80	675	3
492.19	485.60	678	2
492.03	485.45	680	1
491.06	484.48	681	4
490.72	484.14	685	6
490.56	483.98	691	1
489.91	483.33	692	1
489.42	482.84	693	2
489.27	482.70	695	1
489.01	482.44	696	7
488.93	482.36	703	2
488.69	482.12	705	1
488.63	482.06	706	1
487.79	481.22	707	1
487.31	480.74	708	3
487.19	480.62	711	1
487.01	480.45	712	1
486.96	480.40	713	2
486.64	480.08	715	1
486.15	479.59	716	1
486.14	479.58	717	1
485.67	479.11	718	1
485.61	479.05	719	7
485.50	478.94	726	1
485.34	478.78	727	2
485.30	478.75	729	2
484.52	477.97	731	1
484.04	477.49	732	2
483.91	477.36	734	4
483.66	477.11	738	3
483.64	477.09	741	5
482.78	476.24	746	1
482.22	475.68	747	5
482.12	475.58	752	1
481.99	475.45	753	2
481.98	475.44	755	4
481.28	474.74	759	2
480.79	474.25	761	1
480.52	473.99	762	6
480.35	473.82	768	1
480.32	473.79	769	3
480.07	473.54	772	1
479.56	473.03	773	3
479.16	472.63	776	1
478.82	472.29	777	3
478.66	472.14	780	2
477.84	471.32	782	1
477.36	470.84	783	1
477.00	470.48	784	3
476.97	470.45	787	2
476.12	469.60	789	1
475.69	469.17	790	1
475.37	468.85	791	2
475.30	468.78	793	1
474.42	467.90	794	1
474.40	467.88	795	4
474.03	467.52	799	1
473.74	467.23	800	3
473.69	467.18	803	1
473.64	467.13	804	1
472.75	466.24	805	1
472.37	465.86	806	1
472.24	465.73	807	1
472.05	465.54	808	3
472.04	465.53	811	2
472.00	465.49	813	1
471.08	464.57	814	3
471.05	464.55	817	1
470.97	464.47	818	1
470.71	464.21	819	2
470.36	463.86	821	1
470.30	463.80	822	1
469.44	462.94	823	1
469.42	462.92	824	1
469.25	462.75	825	1
468.67	462.17	826	2
468.64	462.14	828	5
468.63	462.13	833	1
467.75	461.25	834	1
467.54	461.04	835	2
467.39	460.90	837	1
466.99	460.50	838	4
466.97	460.48	842	9
466.20	459.71	851	1
466.09	459.60	852	2
465.82	459.33	854	1
465.74	459.26	855	1
465.31	458.83	856	10
464.59	458.11	866	1
464.57	458.09	867	1
464.27	457.79	868	2
464.08	457.60	870	1
463.65	457.17	871	3
463.61	457.13	874	4
463.59	457.12	878	1
462.80	456.33	879	1
462.76	456.29	880	1
461.99	455.52	881	3
461.93	455.46	884	3
461.41	454.94	887	4
461.36	454.89	891	2
461.10	454.63	893	1
460.33	453.86	894	3
460.24	453.78	897	1
459.83	453.37	898	2
459.75	453.29	900	1
459.44	452.98	901	1
459.14	452.68	902	1
459.04	452.58	903	2
458.98	452.52	905	1
458.57	452.11	906	2
458.14	451.68	908	1
457.25	450.79	909	1
457.02	450.56	910	7
456.89	450.44	917	2
456.88	450.43	919	3
455.72	449.27	922	1
455.68	449.23	923	2
455.57	449.12	925	1
455.37	448.92	926	1
455.36	448.91	927	2
455.21	448.76	929	2
454.47	448.02	931	1
454.31	447.86	932	1
454.02	447.57	933	1
454.00	447.55	934	3
453.71	447.26	937	1
453.53	447.09	938	1
453.32	446.88	939	1
452.32	445.88	940	1
452.31	445.87	941	2
452.06	445.62	943	1
451.85	445.41	944	1
451.71	445.27	945	2
451.16	444.72	947	4
450.65	444.21	951	1
450.61	444.17	952	1
450.46	444.02	953	1
450.40	443.96	954	1
449.51	443.07	955	3
449.44	443.00	958	1
448.91	442.47	959	1
448.75	442.32	960	1
448.52	442.09	961	1
447.65	441.22	962	1
446.90	440.47	963	1
446.19	439.76	964	1
445.45	439.02	965	4
445.36	438.93	969	3
445.30	438.87	972	1
444.30	437.87	973	1
443.95	437.52	974	1
443.82	437.39	975	1
443.81	437.38	976	3
443.70	437.27	979	1
443.67	437.24	980	1
443.56	437.13	981	1
443.00	436.58	982	1
442.28	435.86	983	1
442.16	435.74	984	5
442.12	435.70	989	2
442.04	435.62	991	1
441.97	435.55	992	1
441.46	435.04	993	1
441.02	434.60	994	1
440.52	434.10	995	5
440.42	434.00	1000	1
440.28	433.86	1001	1
438.87	432.45	1002	5
438.73	432.32	1007	2
437.75	431.34	1009	2
437.29	430.88	1011	1
437.27	430.86	1012	4
437.23	430.82	1016	7
436.11	429.70	1023	5
435.61	429.21	1028	2
435.59	429.19	1030	5
435.25	428.85	1035	1
435.20	428.80	1036	1
434.52	428.12	1037	1
433.95	427.55	1038	2
433.94	427.54	1040	2
433.66	427.26	1042	1
433.00	426.60	1043	1
432.85	426.45	1044	2
432.49	426.09	1046	1
432.31	425.91	1047	2
431.41	425.01	1049	1
431.21	424.81	1050	1
431.01	424.61	1051	1
430.89	424.50	1052	1
430.62	424.23	1053	2
430.55	424.16	1055	1
430.28	423.89	1056	1
430.14	423.75	1057	1
429.95	423.56	1058	2
429.34	422.95	1060	1
429.29	422.90	1061	2
429.04	422.65	1063	1
428.96	422.57	1064	1
428.45	422.06	1065	1
428.43	422.04	1066	1
428.37	421.98	1067	1
427.95	421.56	1068	2
427.70	421.31	1070	2
427.67	421.28	1072	2
427.40	421.01	1074	3
426.49	420.11	1077	2
426.07	419.69	1079	1
426.00	419.62	1080	1
425.77	419.39	1081	3
425.15	418.77	1084	1
425.08	418.70	1085	1
424.86	418.48	1086	1
424.75	418.37	1087	1
424.51	418.13	1088	2
424.47	418.09	1090	2
424.34	417.96	1092	1
424.14	417.76	1093	3
423.87	417.49	1096	3
423.54	417.16	1099	2
423.23	416.85	1101	2
422.92	416.55	1103	1
422.88	416.51	1104	1
422.67	416.30	1105	1
422.51	416.14	1106	4
422.35	415.98	1110	3
421.93	415.56	1113	1
421.72	415.35	1114	1
421.59	415.22	1115	2
421.41	415.04	1117	1
421.33	414.96	1118	2
421.28	414.91	1120	1
421.26	414.89	1121	2
421.01	414.64	1123	2
420.88	414.51	1125	2
420.56	414.20	1127	1
420.32	413.96	1128	3
419.96	413.60	1131	1
419.84	413.48	1132	1
419.74	413.38	1133	3
419.67	413.31	1136	2
419.66	413.30	1138	3
419.35	412.99	1141	8
419.25	412.89	1149	1
418.71	412.35	1150	4
418.36	412.01	1154	1
418.33	411.98	1155	1
418.25	411.90	1156	1
418.15	411.80	1157	1
418.07	411.72	1158	6
418.06	411.71	1164	1
417.80	411.45	1165	1
417.11	410.76	1166	1
416.98	410.63	1167	1
416.71	410.36	1168	2
416.46	410.11	1170	7
416.40	410.05	1177	3
415.99	409.64	1180	1
415.51	409.17	1181	4
415.39	409.05	1185	1
414.86	408.52	1186	3
414.85	408.51	1189	1
414.37	408.03	1190	1
413.90	407.56	1191	6
413.81	407.47	1197	5
413.45	407.11	1202	1
413.27	406.93	1203	2
413.26	406.92	1205	2
413.25	406.91	1207	1
413.07	406.74	1208	2
412.74	406.41	1210	1
412.30	405.97	1211	8
412.23	405.90	1219	1
411.40	405.07	1220	2
411.03	404.70	1222	1
410.70	404.37	1223	1
410.65	404.32	1224	2
410.20	403.87	1226	2
409.74	403.41	1228	2
409.50	403.17	1230	2
409.10	402.77	1232	6
408.45	402.13	1238	1
408.08	401.76	1239	2
407.51	401.19	1241	4
407.50	401.18	1245	2
407.04	400.72	1247	1
406.96	400.64	1248	1
405.92	399.60	1249	2
405.91	399.59	1251	3
405.51	399.19	1254	2
405.34	399.02	1256	1
405.25	398.93	1257	1
405.24	398.92	1258	2
404.76	398.44	1260	2
404.40	398.08	1262	1
404.31	397.99	1263	1
404.02	397.70	1264	2
403.64	397.33	1266	2
403.03	396.72	1268	1
402.77	396.46	1269	3
402.54	396.23	1272	1
402.11	395.80	1273	4
402.06	395.75	1277	1
401.58	395.27	1278	1
401.44	395.13	1279	1
401.41	395.10	1280	1
401.20	394.89	1281	4
401.05	394.74	1285	1
400.49	394.18	1286	9
400.48	394.18	1295	2
400.43	394.13	1297	1
400.03	393.73	1298	7
399.80	393.50	1305	2
399.63	393.33	1307	1
399.56	393.26	1308	5
399.54	393.24	1313	1
399.51	393.21	1314	2
398.88	392.58	1316	2
398.19	391.89	1318	3
398.14	391.84	1321	2
398.08	391.78	1323	4
398.06	391.77	1327	4
397.95	391.66	1331	1
397.86	391.57	1332	3
397.23	390.94	1335	1
397.21	390.92	1336	1
396.93	390.64	1337	3
396.60	390.31	1340	2
396.48	390.19	1342	3
396.36	390.07	1345	1
396.23	389.94	1346	1
395.72	389.43	1347	1
395.64	389.35	1348	1
395.62	389.33	1349	4
395.38	389.09	1353	4
395.12	388.84	1357	1
394.93	388.65	1358	1
394.02	387.74	1359	5
393.94	387.66	1364	1
393.84	387.56	1365	8
393.05	386.77	1373	1
392.93	386.65	1374	1
392.43	386.15	1375	5
392.42	386.14	1380	3
392.29	386.01	1383	7
392.16	385.89	1390	1
391.52	385.25	1391	2
390.96	384.69	1393	1
390.87	384.60	1394	1
390.85	384.58	1395	1
390.83	384.56	1396	7
390.82	384.55	1403	5
390.75	384.48	1408	1
390.68	384.41	1409	1
390.00	383.73	1410	1
389.89	383.62	1411	2
389.87	383.60	1413	1
389.66	383.39	1414	2
389.26	382.99	1416	2
389.22	382.95	1418	11
389.05	382.79	1429	5
388.79	382.53	1434	1
388.54	382.28	1435	1
388.51	382.25	1436	1
388.47	382.21	1437	1
387.70	381.44	1438	1
387.65	381.39	1439	1
387.61	381.35	1440	2
386.95	380.69	1442	5
386.85	380.59	1447	2
386.62	380.36	1449	1
386.51	380.25	1450	1
386.38	380.12	1451	3
386.04	379.79	1454	1
385.80	379.55	1455	1
385.43	379.18	1456	2
385.34	379.09	1458	3
385.27	379.02	1461	2
384.89	378.64	1463	1
384.75	378.50	1464	1
384.43	378.18	1465	2
383.91	377.66	1467	2
383.74	377.49	1469	3
383.69	377.44	1472	7
383.36	377.11	1479	2
383.12	376.87	1481	4
382.39	376.14	1485	2
382.14	375.90	1487	2
382.12	375.88	1489	4
382.04	375.80	1493	3
381.49	375.25	1496	2
381.25	375.01	1498	2
381.21	374.97	1500	1
381.20	374.96	1501	1
380.58	374.34	1502	4
380.54	374.30	1506	5
379.86	373.62	1511	1
379.64	373.40	1512	2
379.35	373.11	1514	1
379.04	372.80	1515	1
378.97	372.73	1516	2
378.94	372.70	1518	1
378.03	371.79	1519	3
378.00	371.77	1522	2
377.83	371.60	1524	1
377.68	371.45	1525	1
377.43	371.20	1526	1
377.39	371.16	1527	2
376.60	370.37	1529	3
376.42	370.19	1532	4
376.32	370.09	1536	1
375.80	369.57	1537	1
375.76	369.53	1538	1
375.13	368.90	1539	1
374.97	368.74	1540	2
374.94	368.71	1542	1
374.81	368.58	1543	5
374.50	368.27	1548	1
374.25	368.02	1549	1
374.16	367.93	1550	3
373.65	367.42	1553	1
373.61	367.38	1554	1
373.35	367.12	1555	1
373.32	367.10	1556	1
373.29	367.07	1557	1
373.19	366.97	1558	2
372.68	366.46	1560	2
372.57	366.35	1562	1
372.15	365.93	1563	1
372.12	365.90	1564	1
371.87	365.65	1565	1
371.78	365.56	1566	3
371.73	365.51	1569	2
371.59	365.37	1571	1
371.57	365.35	1572	1
371.50	365.28	1573	2
371.12	364.90	1575	2
371.04	364.82	1577	1
370.98	364.76	1578	4
370.24	364.02	1582	1
370.11	363.89	1583	1
370.01	363.79	1584	1
370.00	363.78	1585	1
369.96	363.74	1586	1
369.55	363.33	1587	1
369.39	363.17	1588	1
369.35	363.13	1589	2
368.52	362.30	1591	1
368.49	362.28	1592	1
368.48	362.27	1593	4
368.43	362.22	1597	1
368.38	362.17	1598	1
368.28	362.07	1599	3
367.98	361.77	1602	3
367.21	361.00	1605	1
367.01	360.80	1606	1
366.98	360.77	1607	2
366.87	360.66	1609	1
366.42	360.21	1610	2
366.40	360.19	1612	2
366.22	360.01	1614	1
365.73	359.52	1615	2
365.54	359.33	1617	1
365.35	359.14	1618	1
365.25	359.04	1619	1
365.20	358.99	1620	2
365.07	358.86	1622	2
364.86	358.65	1624	1
364.79	358.58	1625	3
364.64	358.43	1628	2
364.12	357.92	1630	3
364.00	357.80	1633	1
363.73	357.53	1634	1
363.63	357.43	1635	3
363.58	357.38	1638	1
363.30	357.10	1639	1
363.18	356.98	1640	2
363.05	356.85	1642	1
362.93	356.73	1643	1
362.60	356.40	1644	3
362.57	356.37	1647	1
361.98	355.78	1648	1
361.74	355.54	1649	3
361.31	355.11	1652	1
361.13	354.93	1653	2
361.09	354.89	1655	1
360.48	354.28	1656	2
360.40	354.20	1658	2
360.33	354.13	1660	1
360.24	354.04	1661	3
360.18	353.98	1664	2
359.97	353.77	1666	2
359.89	353.70	1668	1
359.83	353.64	1669	1
359.60	353.41	1670	1
358.89	352.70	1671	3
358.79	352.60	1674	2
358.62	352.43	1676	1
358.37	352.18	1677	6
358.20	352.01	1683	2
358.16	351.97	1685	1
358.12	351.93	1686	3
357.46	351.27	1689	1
357.18	350.99	1690	2
357.13	350.94	1692	1
356.77	350.58	1693	6
356.73	350.54	1699	3
356.64	350.45	1702	1
356.02	349.83	1703	1
355.63	349.44	1704	1
355.60	349.41	1705	1
355.54	349.36	1706	1
355.27	349.09	1707	4
355.17	348.99	1711	5
355.16	348.98	1716	3
354.59	348.41	1719	1
354.47	348.29	1720	1
354.01	347.83	1721	2
353.97	347.79	1723	1
353.68	347.50	1724	1
353.57	347.39	1725	4
353.16	346.98	1729	1
352.83	346.65	1730	1
352.40	346.22	1731	2
352.36	346.18	1733	3
352.20	346.02	1736	2
351.98	345.80	1738	1
351.73	345.55	1739	1
351.57	345.39	1740	1
350.79	344.61	1741	3
350.76	344.58	1744	1
350.30	344.12	1745	1
349.17	343.00	1746	3
349.14	342.97	1749	2
348.87	342.70	1751	1
348.79	342.62	1752	3
348.61	342.44	1755	1
347.76	341.59	1756	1
347.56	341.39	1757	1
347.44	341.27	1758	1
347.20	341.03	1759	1
345.99	339.82	1760	1
345.96	339.79	1761	2
345.61	339.44	1763	2
344.89	338.72	1765	1
344.59	338.42	1766	3
344.40	338.23	1769	1
343.17	337.00	1770	2
343.13	336.96	1772	2
342.74	336.57	1774	1
342.43	336.26	1775	2
342.15	335.98	1777	1
342.01	335.84	1778	2
341.74	335.57	1780	4
341.59	335.42	1784	1
341.22	335.05	1785	1
341.14	334.97	1786	1
341.13	334.97	1787	1
340.84	334.68	1788	1
340.66	334.50	1789	1
340.50	334.34	1790	2
340.21	334.05	1792	1
340.05	333.89	1793	1
339.64	333.48	1794	1
339.54	333.38	1795	1
339.26	333.10	1796	1
338.03	331.87	1797	1
337.94	331.78	1798	1
337.87	331.71	1799	1
337.80	331.64	1800	3
337.68	331.52	1803	1
337.51	331.35	1804	1
336.47	330.31	1805	2
336.39	330.23	1807	1
336.36	330.20	1808	1
336.34	330.18	1809	1
336.09	329.93	1810	1
336.03	329.87	1811	1
336.01	329.85	1812	2
334.98	328.82	1814	1
334.91	328.75	1815	1
334.89	328.73	1816	1
334.73	328.57	1817	2
334.51	328.35	1819	1
333.90	327.74	1820	1
333.83	327.67	1821	1
333.47	327.31	1822	1
333.16	327.00	1823	1
333.02	326.86	1824	3
332.96	326.80	1827	1
332.65	326.50	1828	2
331.86	325.71	1830	1
